id,best_t_cost=-1,best_t_pf=-1,sdp_pf=-1,states,t_changes_pf=-1,t_changes_proba_pf=-1,t_cost_pf=-1,ts
73397907,8.931436032,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send4_5-toward:(24, 27)'), ('contact_ids', [25, 28]), ('source_node', 5)])]",0.21818173439999994,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[87746814, 87687792, 87707448]","[0.8, 0.15999999999999998, 0.03999999999999998]",8.931436032,5
73358541,8.664412160000001,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send5_2-toward:(91, 109)'), ('contact_ids', [92, 110]), ('source_node', 6)])]",0.492227072,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[87707448, 87687768, 88219206]","[0.0, 0.0, 1.0]",8.664412160000001,5
73339587,10.931436032,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send8_5-toward:(151, 129, 24, 27)'), ('contact_ids', [152, 130, 25, 28]), ('source_node', 9)])]",0.21818173439999994,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[87688494, 87687766, 87746814, 87687792, 87707448]","[0.0, 0.0, 0.8, 0.15999999999999998, 0.03999999999999998]",10.931436032,5
73338885,6.034322432,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send11_5-toward:(27,)'), ('contact_ids', [28]), ('source_node', 12)])]",0.27585341439999994,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[87687792, 87707448]","[0.8, 0.19999999999999996]",6.034322432,5
73338861,7.66441216,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send13_2-toward:(109,)'), ('contact_ids', [110]), ('source_node', 14)])]",0.492227072,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[87687768, 88219206]","[0.0, 1.0]",7.66441216,5
73338859,9.931436032,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send14_5-toward:(129, 24, 27)'), ('contact_ids', [130, 25, 28]), ('source_node', 15)])]",0.21818173439999994,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[87687766, 87746814, 87687792, 87707448]","[0.0, 0.8, 0.15999999999999998, 0.03999999999999998]",9.931436032,5
73870299,6.66441216,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)])]",0.492227072,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[88219206],[1.0],6.66441216,5
71862633,9.570266214400002,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'send4_5-toward:(24, 27)'), ('contact_ids', [25, 28]), ('source_node', 5)])]",0.16387074047999994,"(0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[86211540, 86152518, 86172174]","[0.8, 0.15999999999999998, 0.03999999999999998]",9.570266214400002,5
71783901,8.7620608,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'send5_13-toward:(91,)'), ('contact_ids', [92]), ('source_node', 6)])]",0.5091353599999999,"(0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[86132808, 86113128]","[0.0, 1.0]",8.7620608,5
71823267,7.42441216,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)])]",0.49222707200000004,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[86172174],[1.0],7.42441216,5
