id,best_t_cost=-1,best_t_pf=-1,sdp_pf=-1,states,t_changes_pf=-1,t_changes_proba_pf=-1,t_cost_pf=-1,ts
172187856,1.2,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)])]",0.03999999999999998,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",[186536763],[1.0],1.2,12
172187128,1.2,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.03999999999999998,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",[186536035],[1.0],1.2,12
172246176,4.21472,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(26, 29, 21)'), ('contact_ids', [27, 30, 22]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)])]",0.05382399999999997,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[186595083, 186536061, 186555717, 191319003]","[0.8000000000000002, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",4.21472,12
172187154,3.2736,"[OrderedDict([('copies', 1), ('name', 'send11_0-toward:(29, 21)'), ('contact_ids', [30, 22]), ('source_node', 12)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)])]",0.10911999999999995,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0)","[186536061, 186555717, 191319003]","[0.8, 0.15999999999999998, 0.03999999999999998]",3.2736,12
172194174,1.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0)",[186543081],[1.0],1.0,12
172193446,1.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1)",[186542353],[1.0],1.0,12
172252494,4.017600000000001,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(26, 29, 21)'), ('contact_ids', [27, 30, 22]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 7)])]",0.21152,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[186601401, 186542379, 186562035, 191325321]","[0.8000000000000002, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",4.017600000000001,12
172193472,3.0879999999999996,"[OrderedDict([('copies', 1), ('name', 'send11_0-toward:(29, 21)'), ('contact_ids', [30, 22]), ('source_node', 12)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 7)])]",0.25759999999999994,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)","[186542379, 186562035, 191325321]","[0.8, 0.15999999999999998, 0.03999999999999998]",3.0879999999999996,12
172719054,3.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.19999999999999996,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[187067961],[1.0],3.0,12
172718326,3.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.19999999999999996,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[187067233],[1.0],3.0,12
172777374,5.912,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(26, 29, 21)'), ('contact_ids', [27, 30, 22]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)])]",0.2064,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[187126281, 187067259, 187086915, 191850201]","[0.8000000000000002, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",5.912,12
172246662,3.032,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(26, 29, 21)'), ('contact_ids', [27, 30, 22]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.014399999999999991,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[186556203, 191319489]","[0.03199999999999999, 0.007999999999999995]",3.032,12
172187640,2.16,"[OrderedDict([('copies', 1), ('name', 'send11_0-toward:(29, 21)'), ('contact_ids', [30, 22]), ('source_node', 12)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.07199999999999997,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0)","[186556203, 191319489]","[0.15999999999999998, 0.03999999999999998]",2.16,12
172207296,1.8,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(21,)'), ('contact_ids', [22]), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.35999999999999993,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[186556203, 191319489]","[0.8, 0.19999999999999996]",1.8,12
172245934,3.032,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(26, 29, 21)'), ('contact_ids', [27, 30, 22]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.014399999999999991,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[186555475, 191318761]","[0.03199999999999999, 0.007999999999999995]",3.032,12
172186912,2.16,"[OrderedDict([('copies', 1), ('name', 'send11_0-toward:(29, 21)'), ('contact_ids', [30, 22]), ('source_node', 12)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.07199999999999997,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1)","[186555475, 191318761]","[0.15999999999999998, 0.03999999999999998]",2.16,12
172206568,1.8,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(21,)'), ('contact_ids', [22]), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.35999999999999993,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[186555475, 191318761]","[0.8, 0.19999999999999996]",1.8,12
172304982,3.032,"[OrderedDict([('copies', 2), ('name', 'send4_0-toward:(26, 29, 21)'), ('contact_ids', [27, 30, 22]), ('source_node', 5)])]",0.014399999999999991,"(0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[186575157, 196101729]","[0.03199999999999999, 0.007999999999999995]",3.032,12
172245960,2.16,"[OrderedDict([('copies', 1), ('name', 'send11_0-toward:(29, 21)'), ('contact_ids', [30, 22]), ('source_node', 12)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)])]",0.07199999999999997,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[186614523, 191377809]","[0.15999999999999998, 0.03999999999999998]",2.16,12
