id,best_t_cost=-1,best_t_pf=-1,sdp_pf=-1,states,t_changes_pf=-1,t_changes_proba_pf=-1,t_cost_pf=-1,ts
272635795,1.0,"[OrderedDict([('copies', 1), ('name', 'send6_0-toward:(23,)'), ('contact_ids', [24]), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1)",[291761110],[0.19999999999999996],1.0,19
277412203,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[291761110],[1.0],0.0,19
272635797,1.0,"[OrderedDict([('copies', 1), ('name', 'send6_0-toward:(23,)'), ('contact_ids', [24]), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0)",[291761112],[0.19999999999999996],1.0,19
277412205,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[291761112],[1.0],0.0,19
272635803,1.0,"[OrderedDict([('copies', 1), ('name', 'send6_0-toward:(23,)'), ('contact_ids', [24]), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 13)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)",[291761118],[0.19999999999999996],1.0,19
277412211,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 13)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[291761118],[1.0],0.0,19
272635821,1.0,"[OrderedDict([('copies', 1), ('name', 'send6_0-toward:(23,)'), ('contact_ids', [24]), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 12)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",[291761136],[0.19999999999999996],1.0,19
277412229,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 12)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[291761136],[1.0],0.0,19
272635875,1.0,"[OrderedDict([('copies', 1), ('name', 'send6_0-toward:(23,)'), ('contact_ids', [24]), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 11)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)",[291761190],[0.19999999999999996],1.0,19
277412283,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 11)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[291761190],[1.0],0.0,19
272636037,1.0,"[OrderedDict([('copies', 1), ('name', 'send6_0-toward:(23,)'), ('contact_ids', [24]), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",[291761352],[0.19999999999999996],1.0,19
277412445,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[291761352],[1.0],0.0,19
272636523,1.0,"[OrderedDict([('copies', 1), ('name', 'send6_0-toward:(23,)'), ('contact_ids', [24]), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0)",[291761838],[0.19999999999999996],1.0,19
277412931,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[291761838],[1.0],0.0,19
272637981,1.0,"[OrderedDict([('copies', 1), ('name', 'send6_0-toward:(23,)'), ('contact_ids', [24]), ('source_node', 7)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 8)])]",0.19999999999999996,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0)",[291763296],[0.19999999999999996],1.0,19
