id,best_t_cost=-1,best_t_pf=-1,sdp_pf=-1,states,t_changes_pf=-1,t_changes_proba_pf=-1,t_cost_pf=-1,ts
88219206,6.66441216,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(3,)'), ('contact_ids', [4]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send2_5-toward:(8,)'), ('contact_ids', [9]), ('source_node', 3)])]",0.492227072,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[102568113, 102056355, 100993473, 100481715]","[0.6400000000000001, 0.15999999999999998, 0.15999999999999998, 0.03999999999999998]",6.66441216,6
87156324,8.762060799999999,"[OrderedDict([('copies', 2), ('name', 'next'), ('contact_ids', []), ('source_node', 3)])]",0.5091353599999999,"(0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[101505231],[1.0],8.762060799999999,6
86683932,8.62441216,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'send4_5-toward:(17,)'), ('contact_ids', [18]), ('source_node', 5)])]",0.49222707200000004,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[101032839, 100993473]","[0.8, 0.19999999999999996]",8.62441216,6
86644566,6.7620607999999995,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)])]",0.5091353599999999,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[100993473],[1.0],6.7620607999999995,6
89282088,2.7524121599999996,"[OrderedDict([('copies', 2), ('name', 'send1_5-toward:(3,)'), ('contact_ids', [4]), ('source_node', 2)])]",0.10182707199999996,"(0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[100481715],[0.19999999999999996],2.7524121599999996,6
86211540,7.511452160000001,"[OrderedDict([('copies', 2), ('name', 'send4_5-toward:(17,)'), ('contact_ids', [18]), ('source_node', 5)])]",0.13587507199999996,"(0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[100560447, 100481715]","[0.8, 0.19999999999999996]",7.511452160000001,6
87746814,7.405714432000001,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(3,)'), ('contact_ids', [4]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send4_5-toward:(17,)'), ('contact_ids', [18]), ('source_node', 5)])]",0.20376381439999994,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[102095721, 102056355, 100521081, 100481715]","[0.6400000000000001, 0.15999999999999998, 0.15999999999999998, 0.03999999999999998]",7.405714432000001,6
86132808,8.7620608,"[OrderedDict([('copies', 2), ('name', 'next'), ('contact_ids', []), ('source_node', 6)])]",0.5091353599999999,"(0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[100481715],[1.0],8.7620608,6
86172174,7.42441216,"[OrderedDict([('copies', 1), ('name', 'send4_5-toward:(17,)'), ('contact_ids', [18]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)])]",0.49222707200000004,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[100521081, 100481715]","[0.8, 0.19999999999999996]",7.42441216,6
87707448,4.70441216,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(3,)'), ('contact_ids', [4]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)])]",0.49222707199999993,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[102056355, 100481715]","[0.8, 0.19999999999999996]",4.70441216,6
87688494,8.831040000000002,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(3,)'), ('contact_ids', [4]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.131648,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[102037401, 100462761]","[0.8, 0.19999999999999996]",8.831040000000002,6
86625612,10.44,"[OrderedDict([('copies', 1), ('name', 'send2_5-toward:(8,)'), ('contact_ids', [9]), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.4880000000000001,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[100974519, 100462761]","[0.8, 0.19999999999999996]",10.44,6
86153220,8.927040000000002,"[OrderedDict([('copies', 1), ('name', 'send4_5-toward:(17,)'), ('contact_ids', [18]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.131648,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[100502127, 100462761]","[0.8, 0.19999999999999996]",8.927040000000002,6
86113854,7.840000000000001,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.48800000000000004,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[100462761],[1.0],7.840000000000001,6
87687792,5.1168,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(3,)'), ('contact_ids', [4]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 12)])]",0.22175999999999996,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[102036699, 100462059]","[0.8, 0.19999999999999996]",5.1168,6
86624910,6.52,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 12)])]",0.488,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[100973817],[1.0],6.52,6
86152518,7.9008,"[OrderedDict([('copies', 1), ('name', 'send4_5-toward:(17,)'), ('contact_ids', [18]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 12)])]",0.22175999999999996,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[100501425, 100462059]","[0.8, 0.19999999999999996]",7.9008,6
86113152,4.5200000000000005,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 12)])]",0.488,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[100462059],[1.0],4.5200000000000005,6
87687768,5.30441216,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(3,)'), ('contact_ids', [4]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.49222707199999993,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[102036675, 100462035]","[0.8, 0.19999999999999996]",5.30441216,6
86624886,7.7620607999999995,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.5091353599999999,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[100973793],[1.0],7.7620607999999995,6
86152494,8.02441216,"[OrderedDict([('copies', 1), ('name', 'send4_5-toward:(17,)'), ('contact_ids', [18]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.49222707200000004,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[100501401, 100462035]","[0.8, 0.19999999999999996]",8.02441216,6
86113128,7.7620607999999995,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.5091353599999999,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[100462035],[1.0],7.7620607999999995,6
87687766,7.8310400000000016,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(3,)'), ('contact_ids', [4]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.131648,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[102036673, 100462033]","[0.8, 0.19999999999999996]",7.8310400000000016,6
86624884,9.44,"[OrderedDict([('copies', 1), ('name', 'send2_5-toward:(8,)'), ('contact_ids', [9]), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.4880000000000001,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[100973791, 100462033]","[0.8, 0.19999999999999996]",9.44,6
86152492,7.927040000000002,"[OrderedDict([('copies', 1), ('name', 'send4_5-toward:(17,)'), ('contact_ids', [18]), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.131648,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[100501399, 100462033]","[0.8, 0.19999999999999996]",7.927040000000002,6
86113126,6.840000000000001,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.48800000000000004,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[100462033],[1.0],6.840000000000001,6
87689952,4.284518911999999,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(3,)'), ('contact_ids', [4]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send7_10-toward:(34, 38)'), ('contact_ids', [35, 39]), ('source_node', 8)])]",0.10015959039999996,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[102213819, 102036753, 100464219, 100639179, 100462113]","[0.12799999999999997, 0.03199999999999999, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",4.284518911999999,6
86627070,7.620508160000001,"[OrderedDict([('copies', 1), ('name', 'send2_5-toward:(8,)'), ('contact_ids', [9]), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'send7_10-toward:(34, 38)'), ('contact_ids', [35, 39]), ('source_node', 8)])]",0.48895027199999996,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[100975977, 101150937, 100973871, 100464219, 100639179, 100462113]","[0.6400000000000001, 0.12799999999999997, 0.03199999999999999, 0.15999999999999998, 0.03199999999999999, 0.007999999999999995]",7.620508160000001,6
