id,best_t_cost=-1,best_t_pf=-1,sdp_pf=-1,states,t_changes_pf=-1,t_changes_proba_pf=-1,t_cost_pf=-1,ts
16002279,9.7915021312,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)])]",0.27311663103999995,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[30351186],[1.0],9.7915021312,1
15943231,10.7915021312,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send14_4-toward:(125,)'), ('contact_ids', [126]), ('source_node', 15)])]",0.27311663103999995,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[30292138, 30351186]","[0.0, 1.0]",10.7915021312,1
15943959,11.7915021312,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send8_4-toward:(147, 125)'), ('contact_ids', [148, 126]), ('source_node', 9)])]",0.27311663103999995,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[30292866, 30292138, 30351186]","[0.0, 0.0, 1.0]",11.7915021312,1
15943311,10.155082117120001,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send10_3-toward:(47, 65)'), ('contact_ids', [48, 66]), ('source_node', 11)])]",0.2047641559039999,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[30292218, 30292146, 30469284]","[0.0, 0.0, 1.0]",10.155082117120001,1
15943239,9.155082117120001,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send12_3-toward:(65,)'), ('contact_ids', [66]), ('source_node', 13)])]",0.2047641559039999,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[30292146, 30469284]","[0.0, 1.0]",9.155082117120001,1
16120377,8.155082117120001,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 4)])]",0.2047641559039999,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[30469284],[1.0],8.155082117120001,1
15962913,9.683941888,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'send5_13-toward:(87,)'), ('contact_ids', [88]), ('source_node', 6)])]",0.49560872959999996,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[30311820, 30292140]","[0.0, 1.0]",9.683941888,1
15943233,8.683941888,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.49560872959999996,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[30292140],[1.0],8.683941888,1
16474671,7.683941888,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)])]",0.49560872959999996,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[30823578],[1.0],7.683941888,1
17537553,4.954341887999999,"[OrderedDict([('copies', 2), ('name', 'next'), ('contact_ids', []), ('source_node', 2)])]",0.18328872959999992,"(0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[31886460],[1.0],4.954341887999999,1
15943257,7.1011403776,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 12)])]",0.31912814591999994,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[30292164],[1.0],7.1011403776,1
14467005,9.570266214400002,"[OrderedDict([('copies', 2), ('name', 'next'), ('contact_ids', []), ('source_node', 5)])]",0.16387074047999994,"(0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[28815912],[1.0],9.570266214400002,1
14348909,10.570266214400002,"[OrderedDict([('copies', 2), ('name', 'send14_4-toward:(125,)'), ('contact_ids', [126]), ('source_node', 15)])]",0.16387074047999994,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2)","[28697816, 28815912]","[0.0, 1.0]",10.570266214400002,1
14407957,10.570266214400002,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.16387074047999994,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[28756864],[1.0],10.570266214400002,1
14350365,11.570266214400002,"[OrderedDict([('copies', 2), ('name', 'send8_4-toward:(147, 125)'), ('contact_ids', [148, 126]), ('source_node', 9)])]",0.16387074047999994,"(0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0)","[28699272, 28697816, 28815912]","[0.0, 0.0, 1.0]",11.570266214400002,1
14349637,11.570266214400002,"[OrderedDict([('copies', 1), ('name', 'send8_14-toward:(147,)'), ('contact_ids', [148]), ('source_node', 9)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.16387074047999994,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1)","[28698544, 28697816]","[0.0, 1.0]",11.570266214400002,1
14408685,11.570266214400002,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.16387074047999994,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[28757592],[1.0],11.570266214400002,1
14349069,10.029319495680001,"[OrderedDict([('copies', 2), ('name', 'send10_3-toward:(47, 65)'), ('contact_ids', [48, 66]), ('source_node', 11)])]",0.05100568985599997,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0)","[28697976, 28697832, 29052108]","[0.0, 0.0, 1.0]",10.029319495680001,1
14348925,9.029319495680001,"[OrderedDict([('copies', 2), ('name', 'send12_3-toward:(65,)'), ('contact_ids', [66]), ('source_node', 13)])]",0.05100568985599997,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0)","[28697832, 29052108]","[0.0, 1.0]",9.029319495680001,1
14348997,11.029319495680001,"[OrderedDict([('copies', 1), ('name', 'send10_3-toward:(47, 65)'), ('contact_ids', [48, 66]), ('source_node', 11)]), OrderedDict([('copies', 1), ('name', 'send12_3-toward:(65,)'), ('contact_ids', [66]), ('source_node', 13)])]",0.05100568985599997,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0)","[28697904, 28875042, 28697832, 29052108]","[0.0, 0.0, 0.0, 1.0]",11.029319495680001,1
14703201,8.029319495680001,"[OrderedDict([('copies', 2), ('name', 'next'), ('contact_ids', []), ('source_node', 4)])]",0.05100568985599997,"(0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[29052108],[1.0],8.029319495680001,1
14526063,9.029319495680001,"[OrderedDict([('copies', 1), ('name', 'send12_3-toward:(65,)'), ('contact_ids', [66]), ('source_node', 13)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 4)])]",0.05100568985599997,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[28874970, 29052108]","[0.0, 1.0]",9.029319495680001,1
14526135,10.029319495680001,"[OrderedDict([('copies', 1), ('name', 'send10_3-toward:(47, 65)'), ('contact_ids', [48, 66]), ('source_node', 11)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 4)])]",0.05100568985599997,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[28875042, 28874970, 29052108]","[0.0, 0.0, 1.0]",10.029319495680001,1
14349717,16.37672075264,"[OrderedDict([('copies', 1), ('name', 'send10_3-toward:(47, 65)'), ('contact_ids', [48, 66]), ('source_node', 11)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.16230626508799992,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0)","[28698624, 28698552, 28875690]","[0.0, 0.0, 1.0]",16.37672075264,1
