id,best_t_cost=-1,best_t_pf=-1,sdp_pf=-1,states,t_changes_pf=-1,t_changes_proba_pf=-1,t_cost_pf=-1,ts
129730653,7.840000000000001,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'send2_5-toward:(115, 93)'), ('contact_ids', [116, 94]), ('source_node', 3)])]",0.48800000000000004,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[144079560, 143548122, 143567802]","[0.0, 0.0, 1.0]",7.840000000000001,9
129376359,9.0585856,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'send3_9-toward:(75, 53, 40)'), ('contact_ids', [76, 54, 41]), ('source_node', 4)])]",0.050219519999999976,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[143725266, 143548128, 143548200, 143548362]","[0.0, 0.0, 0.8, 0.19999999999999996]",9.0585856,9
129218895,5.840000000000001,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)])]",0.48800000000000004,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[143567802],[1.0],5.840000000000001,9
129199293,7.058585600000001,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'send10_9-toward:(40,)'), ('contact_ids', [41]), ('source_node', 11)])]",0.050219519999999976,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[143548200, 143548362]","[0.8, 0.19999999999999996]",7.058585600000001,9
129199221,8.0585856,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'send12_9-toward:(53, 40)'), ('contact_ids', [54, 41]), ('source_node', 13)])]",0.050219519999999976,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[143548128, 143548200, 143548362]","[0.0, 0.8, 0.19999999999999996]",8.0585856,9
129199215,6.840000000000001,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'send13_5-toward:(93,)'), ('contact_ids', [94]), ('source_node', 14)])]",0.48800000000000004,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[143548122, 143567802]","[0.0, 1.0]",6.840000000000001,9
129199455,6.977728,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)])]",0.08085759999999996,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[143548362],[1.0],6.977728,9
129671605,8.84,"[OrderedDict([('copies', 1), ('name', 'send14_4-toward:(133,)'), ('contact_ids', [134]), ('source_node', 15)]), OrderedDict([('copies', 1), ('name', 'send2_5-toward:(115, 93)'), ('contact_ids', [116, 94]), ('source_node', 3)])]",0.48800000000000004,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[144020512, 143489074, 143508754, 144079560, 143548122, 143567802]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",8.84,9
129317311,10.058585600000002,"[OrderedDict([('copies', 1), ('name', 'send14_4-toward:(133,)'), ('contact_ids', [134]), ('source_node', 15)]), OrderedDict([('copies', 1), ('name', 'send3_9-toward:(75, 53, 40)'), ('contact_ids', [76, 54, 41]), ('source_node', 4)])]",0.050219519999999976,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[143489314, 143725266, 143548128, 143548200, 143548362]","[0.0, 0.0, 0.0, 0.8, 0.19999999999999996]",10.058585600000002,9
129159847,6.840000000000001,"[OrderedDict([('copies', 1), ('name', 'send14_4-toward:(133,)'), ('contact_ids', [134]), ('source_node', 15)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)])]",0.48800000000000004,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[143508754, 143567802]","[0.0, 1.0]",6.840000000000001,9
