id,best_t_cost=-1,best_t_pf=-1,sdp_pf=-1,states,t_changes_pf=-1,t_changes_proba_pf=-1,t_cost_pf=-1,ts
30292866,11.6300312576,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(4,)'), ('contact_ids', [5]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.2729908019199999,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[44641773, 43067133]","[0.8, 0.19999999999999996]",11.6300312576,2
30292138,10.6300312576,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(4,)'), ('contact_ids', [5]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 15)])]",0.2729908019199999,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[44641045, 43066405]","[0.8, 0.19999999999999996]",10.6300312576,2
30469284,8.155082117120001,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 4)]), OrderedDict([('copies', 1), ('name', 'send1_5-toward:(4,)'), ('contact_ids', [5]), ('source_node', 2)])]",0.2047641559039999,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[44818191, 43243551]","[0.8, 0.19999999999999996]",8.155082117120001,2
30351186,9.7915021312,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 5)]), OrderedDict([('copies', 1), ('name', 'send1_5-toward:(4,)'), ('contact_ids', [5]), ('source_node', 2)])]",0.27311663103999995,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[44700093, 43125453]","[0.8, 0.19999999999999996]",9.7915021312,2
30823578,7.683941888,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 3)]), OrderedDict([('copies', 1), ('name', 'send1_5-toward:(4,)'), ('contact_ids', [5]), ('source_node', 2)])]",0.49560872959999996,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[45172485, 43597845]","[0.8, 0.19999999999999996]",7.683941888,2
30292140,8.683941888,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(4,)'), ('contact_ids', [5]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 14)])]",0.49560872959999996,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[44641047, 43066407]","[0.8, 0.19999999999999996]",8.683941888,2
31886460,4.954341887999999,"[OrderedDict([('copies', 2), ('name', 'send1_5-toward:(4,)'), ('contact_ids', [5]), ('source_node', 2)])]",0.18328872959999992,"(0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[46235367, 43086087]","[0.8, 0.19999999999999996]",4.954341887999999,2
30311820,9.683941888000001,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(4,)'), ('contact_ids', [5]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 6)])]",0.49560872959999996,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[44660727, 43086087]","[0.8, 0.19999999999999996]",9.683941888000001,2
30292164,7.1011403776,"[OrderedDict([('copies', 1), ('name', 'send1_5-toward:(4,)'), ('contact_ids', [5]), ('source_node', 2)]), OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 12)])]",0.31912814591999994,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[44641071, 43066431]","[0.8, 0.19999999999999996]",7.1011403776,2
28699272,11.570266214400002,"[OrderedDict([('copies', 2), ('name', 'next'), ('contact_ids', []), ('source_node', 9)])]",0.16387074047999994,"(0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0)",[43048179],[1.0],11.570266214400002,2
