id,best_t_cost=-1,best_t_pf=-1,sdp_pf=-1,states,t_changes_pf=-1,t_changes_proba_pf=-1,t_cost_pf=-1,ts
163872,1.65,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 10)])]",0.42250000000000004,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[196640],[1.0],1.65,5
164096,1.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 7)])]",0.65,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[196864],[1.0],1.0,5
164864,3.147875,"[OrderedDict([('copies', 1), ('name', 'send4_0-toward:(10, 12, 6)'), ('contact_ids', [11, 13, 7]), ('source_node', 5)])]",0.37074375000000004,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[197120, 212992]","[0.147875, 0.27462500000000006]",3.147875,5
164352,1.35,"[OrderedDict([('copies', 1), ('name', 'send5_0-toward:(6,)'), ('contact_ids', [7]), ('source_node', 6)])]",0.8775,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[197120, 212992]","[0.35, 0.65]",1.35,5
163904,5.147875,"[OrderedDict([('copies', 1), ('name', 'send8_0-toward:(76, 112, 10, 12, 6)'), ('contact_ids', [77, 113, 11, 13, 7]), ('source_node', 9)])]",0.37074375000000004,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[197120, 212992]","[0.147875, 0.27462500000000006]",5.147875,5
163848,2.2275,"[OrderedDict([('copies', 1), ('name', 'send11_0-toward:(12, 6)'), ('contact_ids', [13, 7]), ('source_node', 12)])]",0.5703750000000001,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[197120, 212992]","[0.22749999999999998, 0.42250000000000004]",2.2275,5
163842,2.35,"[OrderedDict([('copies', 1), ('name', 'send13_0-toward:(88, 6)'), ('contact_ids', [89, 7]), ('source_node', 14)])]",0.8775,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[196610, 197120, 212992]","[0.0, 0.35, 0.65]",2.35,5
163841,4.147875,"[OrderedDict([('copies', 1), ('name', 'send14_0-toward:(112, 10, 12, 6)'), ('contact_ids', [113, 11, 13, 7]), ('source_node', 15)])]",0.37074375000000004,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[197120, 212992]","[0.147875, 0.27462500000000006]",4.147875,5
167936,3.35,"[OrderedDict([('copies', 1), ('name', 'send2_0-toward:(52, 88, 6)'), ('contact_ids', [53, 89, 7]), ('source_node', 3)])]",0.8775,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","[200704, 196610, 197120, 212992]","[0.0, 0.0, 0.35, 0.65]",3.35,5
180224,0.0,"[OrderedDict([('copies', 1), ('name', 'next'), ('contact_ids', []), ('source_node', 1)])]",1.0,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",[212992],[1.0],0.0,5
