Contact Id,TxStart [s],TxStart [UTCG],TxStop [s],TxStop [UTCG],SourceEid,SourceName,DestinEid,DestinName,Avg. Delay [s],Data Rate [Bytes/s],Volume [Bytes]
7,0,1 Jan 2023 09:59:58.719,17565,1 Jan 2023 14:52:44.161,2,[2] gs-canberra,24,[24] circ,1.28312787746938,3750000,65868750000
8,0,1 Jan 2023 09:59:58.726,17572,1 Jan 2023 14:52:51.383,2,[2] gs-canberra,26,[26] north1,1.28352950825623,3750000,65895000000
10,0,1 Jan 2023 09:59:58.709,1669,1 Jan 2023 10:27:48.335,2,[2] gs-canberra,27,[27] south0,1.29616765260062,3750000,6258750000
13,0,1 Jan 2023 09:59:58.704,17435,1 Jan 2023 14:50:34.178,2,[2] gs-canberra,25,[25] north0,1.29301525788457,3750000,65381250000
14,0,1 Jan 2023 09:59:58.704,17783,1 Jan 2023 14:56:22.271,2,[2] gs-canberra,28,[28] south1,1.29060282261024,3750000,66686250000
16,0,1 Jan 2023 10:00:00.000,16432,1 Jan 2023 14:33:51.487,4,[4] ls-00-peary,26,[26] north1,0.0241907116570277,1875000,30810000000
17,0,1 Jan 2023 10:00:00.000,16717,1 Jan 2023 14:38:36.914,5,[5] ls-01-shackleton,28,[28] south1,0.0239387393050123,1875000,31344375000
20,0,1 Jan 2023 10:00:00.000,18775,1 Jan 2023 15:12:54.236,10,[10] ls-06,26,[26] north1,0.0211572950581131,1875000,35203125000
23,0,1 Jan 2023 10:00:00.000,11859,1 Jan 2023 13:17:38.921,14,[14] ls-10,26,[26] north1,0.029535976704236,1875000,22235625000
26,0,1 Jan 2023 10:00:00.000,10919,1 Jan 2023 13:01:58.861,6,[6] ls-02,26,[26] north1,0.0283407835643329,1875000,20473125000
27,0,1 Jan 2023 10:00:00.000,15125,1 Jan 2023 14:12:04.919,8,[8] ls-04,26,[26] north1,0.0257221034859066,1875000,28359375000
28,0,1 Jan 2023 10:00:00.000,13215,1 Jan 2023 13:40:14.811,8,[8] ls-04,24,[24] circ,0.0163324285380168,1875000,24778125000
34,0,1 Jan 2023 10:00:00.000,6004,1 Jan 2023 11:40:03.603,7,[7] ls-03,24,[24] circ,0.0174835702860855,1875000,11257500000
37,0,1 Jan 2023 10:00:00.000,19364,1 Jan 2023 15:22:43.879,9,[9] ls-05,28,[28] south1,0.0212841146721397,1875000,36307500000
40,0,1 Jan 2023 10:00:00.000,3452,1 Jan 2023 10:57:31.618,13,[13] ls-09,28,[28] south1,0.0319332172601257,1875000,6472500000
42,0,1 Jan 2023 10:00:00.000,14263,1 Jan 2023 13:57:42.955,17,[17] ls-13,28,[28] south1,0.0257058099694921,1875000,26743125000
44,0,1 Jan 2023 10:00:00.000,14535,1 Jan 2023 14:02:14.792,18,[18] ls-14,26,[26] north1,0.0262380795021731,1875000,27253125000
45,0,1 Jan 2023 10:00:00.000,16480,1 Jan 2023 14:34:39.842,19,[19] ls-15,26,[26] north1,0.0236606325786079,1875000,30900000000
49,0,1 Jan 2023 10:00:00.000,17587,1 Jan 2023 14:53:06.115,20,[20] ls-16,26,[26] north1,0.0232975090135104,1875000,32975625000
51,0,1 Jan 2023 10:00:00.000,14922,1 Jan 2023 14:08:41.693,21,[21] ls-17,28,[28] south1,0.0256799428565452,1875000,27978750000
53,0,1 Jan 2023 10:00:00.000,17345,1 Jan 2023 14:49:04.782,22,[22] ls-18,28,[28] south1,0.0227565526784791,1875000,32521875000
56,0,1 Jan 2023 10:00:00.000,17320,1 Jan 2023 14:48:39.630,23,[23] ls-19,28,[28] south1,0.0239691801342938,1875000,32475000000
58,0,1 Jan 2023 10:00:00.000,6004,1 Jan 2023 11:40:03.603,24,[24] circ,7,[7] ls-03,0.0174835702860855,12500000,75050000000
64,0,1 Jan 2023 10:00:00.000,17562,1 Jan 2023 14:52:41.914,24,[24] circ,2,[2] gs-canberra,1.28313087839356,12500000,219525000000
66,0,1 Jan 2023 10:00:00.000,13215,1 Jan 2023 13:40:14.811,24,[24] circ,8,[8] ls-04,0.0163324285380168,12500000,165187500000
70,0,1 Jan 2023 10:00:00.000,17433,1 Jan 2023 14:50:32.016,25,[25] north0,2,[2] gs-canberra,1.29301717096126,12500000,217912500000
77,0,1 Jan 2023 10:00:00.000,10919,1 Jan 2023 13:01:58.861,26,[26] north1,6,[6] ls-02,0.0283407835643329,12500000,136487500000
78,0,1 Jan 2023 10:00:00.000,15125,1 Jan 2023 14:12:04.919,26,[26] north1,8,[8] ls-04,0.0257221034859066,12500000,189062500000
79,0,1 Jan 2023 10:00:00.000,16480,1 Jan 2023 14:34:39.842,26,[26] north1,19,[19] ls-15,0.0236606325786079,12500000,206000000000
80,0,1 Jan 2023 10:00:00.000,14535,1 Jan 2023 14:02:14.792,26,[26] north1,18,[18] ls-14,0.0262380795021731,12500000,181687500000
81,0,1 Jan 2023 10:00:00.000,16432,1 Jan 2023 14:33:51.487,26,[26] north1,4,[4] ls-00-peary,0.0241907116570277,12500000,205400000000
82,0,1 Jan 2023 10:00:00.000,17569,1 Jan 2023 14:52:48.952,26,[26] north1,2,[2] gs-canberra,1.28353264656978,12500000,219612500000
83,0,1 Jan 2023 10:00:00.000,11859,1 Jan 2023 13:17:38.921,26,[26] north1,14,[14] ls-10,0.029535976704236,12500000,148237500000
84,0,1 Jan 2023 10:00:00.000,18775,1 Jan 2023 15:12:54.236,26,[26] north1,10,[10] ls-06,0.0211572950581131,12500000,234687500000
87,0,1 Jan 2023 10:00:00.000,17587,1 Jan 2023 14:53:06.115,26,[26] north1,20,[20] ls-16,0.0232975090135104,12500000,219837500000
