Contact Id,TxStart [s],TxStart [UTCG],TxStop [s],TxStop [UTCG],SourceEid,SourceName,DestinEid,DestinName,Avg. Delay [s],Data Rate [Bytes/s],Volume [Bytes]
33,0,1 Jan 2023 10:00:00.000,226,1 Jan 2023 10:03:45.342,15,[15] ls-11,25,[25] north0,0.0056853112420355,1875000,423750000
58,0,1 Jan 2023 10:00:00.000,171,1 Jan 2023 10:02:50.668,24,[24] circ,27,[27] south0,0.0252466666794928,12500000,2137500000
63,0,1 Jan 2023 10:00:00.000,259200,15 Jan 2023 10:00:00.000,24,[24] circ,28,[28] south1,0.0250414074171697,12500000,15120000000000
64,0,1 Jan 2023 10:00:00.000,36437,1 Jan 2023 20:07:16.197,24,[24] circ,25,[25] north0,0.0376504870700281,12500000,455462500000
65,0,1 Jan 2023 10:00:00.000,259200,15 Jan 2023 10:00:00.000,24,[24] circ,26,[26] north1,0.0254886431267913,12500000,15120000000000
68,0,1 Jan 2023 10:00:00.000,27567,1 Jan 2023 17:39:26.681,25,[25] north0,28,[28] south1,0.033830379583359,12500000,344587500000
69,0,1 Jan 2023 10:00:00.000,36437,1 Jan 2023 20:07:16.197,25,[25] north0,24,[24] circ,0.0376504870700281,12500000,455462500000
70,0,1 Jan 2023 10:00:00.000,226,1 Jan 2023 10:03:45.342,25,[25] north0,15,[15] ls-11,0.0056853112420355,12500000,2825000000
80,0,1 Jan 2023 10:00:00.000,5968,1 Jan 2023 11:39:27.586,26,[26] north1,27,[27] south0,0.0396315646525079,12500000,74600000000
81,0,1 Jan 2023 10:00:00.000,259200,15 Jan 2023 10:00:00.000,26,[26] north1,24,[24] circ,0.0254886431267913,12500000,15120000000000
82,0,1 Jan 2023 10:00:00.000,20186,1 Jan 2023 15:36:25.458,26,[26] north1,28,[28] south1,0.043982779715379,12500000,252325000000
93,0,1 Jan 2023 10:00:00.000,5968,1 Jan 2023 11:39:27.586,27,[27] south0,26,[26] north1,0.0396315646525079,12500000,74600000000
96,0,1 Jan 2023 10:00:00.000,171,1 Jan 2023 10:02:50.668,27,[27] south0,24,[24] circ,0.0252466666794928,12500000,2137500000
99,0,1 Jan 2023 10:00:00.000,20186,1 Jan 2023 15:36:25.458,28,[28] south1,26,[26] north1,0.043982779715379,12500000,252325000000
103,0,1 Jan 2023 10:00:00.000,259200,15 Jan 2023 10:00:00.000,28,[28] south1,24,[24] circ,0.0250414074171697,12500000,15120000000000
104,0,1 Jan 2023 10:00:00.000,27567,1 Jan 2023 17:39:26.681,28,[28] south1,25,[25] north0,0.033830379583359,12500000,344587500000
120,1254,1 Jan 2023 10:20:53.220,20421,1 Jan 2023 15:40:20.109,15,[15] ls-11,27,[27] south0,0.0217367463835228,1875000,35938125000
121,1254,1 Jan 2023 10:20:53.220,20421,1 Jan 2023 15:40:20.109,27,[27] south0,15,[15] ls-11,0.0217367463835228,12500000,239587500000
122,1291,1 Jan 2023 10:21:30.070,41909,1 Jan 2023 21:38:28.041,25,[25] north0,27,[27] south0,0.0429923770787351,12500000,507725000000
123,1291,1 Jan 2023 10:21:30.070,41909,1 Jan 2023 21:38:28.041,27,[27] south0,25,[25] north0,0.0429923770787351,12500000,507725000000
124,1317,1 Jan 2023 10:21:56.247,20283,1 Jan 2023 15:38:02.777,27,[27] south0,28,[28] south1,0.0320146622942114,12500000,237075000000
125,1317,1 Jan 2023 10:21:56.247,20283,1 Jan 2023 15:38:02.777,28,[28] south1,27,[27] south0,0.0320146622942114,12500000,237075000000
126,1414,1 Jan 2023 10:23:33.541,20186,1 Jan 2023 15:36:25.482,25,[25] north0,26,[26] north1,0.0329591258623902,12500000,234650000000
127,1414,1 Jan 2023 10:23:33.541,20186,1 Jan 2023 15:36:25.482,26,[26] north1,25,[25] north0,0.0329591258623902,12500000,234650000000
156,6362,1 Jan 2023 11:46:01.713,43369,1 Jan 2023 22:02:48.794,24,[24] circ,27,[27] south0,0.0381460292752115,12500000,462587500000
157,6362,1 Jan 2023 11:46:01.713,43369,1 Jan 2023 22:02:48.794,27,[27] south0,24,[24] circ,0.0381460292752115,12500000,462587500000
198,15632,1 Jan 2023 14:20:31.428,49166,1 Jan 2023 23:39:25.712,26,[26] north1,27,[27] south0,0.0348612210987964,12500000,419175000000
199,15632,1 Jan 2023 14:20:31.428,49166,1 Jan 2023 23:39:25.712,27,[27] south0,26,[26] north1,0.0348612210987964,12500000,419175000000
216,17399,1 Jan 2023 14:49:58.472,35218,1 Jan 2023 19:46:57.120,15,[15] ls-11,24,[24] circ,0.0167388603786578,1875000,33410625000
217,17399,1 Jan 2023 14:49:58.472,35218,1 Jan 2023 19:46:57.120,24,[24] circ,15,[15] ls-11,0.0167388603786578,12500000,222737500000
228,20380,1 Jan 2023 15:39:39.333,21833,1 Jan 2023 16:03:52.325,15,[15] ls-11,26,[26] north1,0.005940787866654,1875000,2724375000
