Contact Id,TxStart [s],TxStart [UTCG],TxStop [s],TxStop [UTCG],SourceEid,SourceName,DestinEid,DestinName,Avg. Delay [s],Data Rate [Bytes/s],Volume [Bytes]
0,0,1 Jan 2023 10:00:00.000,17710,1 Jan 2023 14:55:09.113,2,[2] gs-canberra,8,[8] ls-04,1.29289888506689,3750000,66412500000
1,0,1 Jan 2023 10:00:00.000,17692,1 Jan 2023 14:54:51.440,2,[2] gs-canberra,6,[6] ls-02,1.29751001018818,3750000,66345000000
2,0,1 Jan 2023 10:00:00.000,17781,1 Jan 2023 14:56:20.218,2,[2] gs-canberra,23,[23] ls-19,1.29689228469118,3750000,66678750000
3,0,1 Jan 2023 10:00:00.000,17791,1 Jan 2023 14:56:30.203,2,[2] gs-canberra,5,[5] ls-01-shackleton,1.2980543387195,3750000,66716250000
4,0,1 Jan 2023 10:00:00.000,17799,1 Jan 2023 14:56:38.988,2,[2] gs-canberra,22,[22] ls-18,1.29784500349106,3750000,66746250000
5,0,1 Jan 2023 10:00:00.000,17777,1 Jan 2023 14:56:16.400,2,[2] gs-canberra,7,[7] ls-03,1.29728663816202,3750000,66663750000
6,0,1 Jan 2023 10:00:00.000,17779,1 Jan 2023 14:56:18.835,2,[2] gs-canberra,9,[9] ls-05,1.29426586569364,3750000,66671250000
7,0,1 Jan 2023 10:00:00.000,17640,1 Jan 2023 14:53:59.907,2,[2] gs-canberra,10,[10] ls-06,1.29487298356014,3750000,66150000000
8,0,1 Jan 2023 10:00:00.000,17707,1 Jan 2023 14:55:06.122,2,[2] gs-canberra,11,[11] ls-07,1.29369419658692,3750000,66401250000
9,0,1 Jan 2023 09:59:58.719,17565,1 Jan 2023 14:52:44.161,2,[2] gs-canberra,24,[24] circ,1.28312787746938,3750000,65868750000
10,0,1 Jan 2023 10:00:00.000,17645,1 Jan 2023 14:54:04.511,2,[2] gs-canberra,19,[19] ls-15,1.29673671301491,3750000,66168750000
11,0,1 Jan 2023 09:59:58.704,17435,1 Jan 2023 14:50:34.178,2,[2] gs-canberra,25,[25] north0,1.29301525788457,3750000,65381250000
14,0,1 Jan 2023 09:59:58.709,1669,1 Jan 2023 10:27:48.335,2,[2] gs-canberra,27,[27] south0,1.29616765260062,3750000,6258750000
18,0,1 Jan 2023 10:00:00.000,17788,1 Jan 2023 14:56:27.900,5,[5] ls-01-shackleton,2,[2] gs-canberra,1.29805527277588,12500000,222350000000
22,0,1 Jan 2023 10:00:00.000,17638,1 Jan 2023 14:53:57.638,10,[10] ls-06,2,[2] gs-canberra,1.29487390365239,12500000,220475000000
26,0,1 Jan 2023 10:00:00.000,17690,1 Jan 2023 14:54:49.155,6,[6] ls-02,2,[2] gs-canberra,1.29751095080995,12500000,221125000000
27,0,1 Jan 2023 10:00:00.000,17707,1 Jan 2023 14:55:06.830,8,[8] ls-04,2,[2] gs-canberra,1.29289981915378,12500000,221337500000
28,0,1 Jan 2023 10:00:00.000,13215,1 Jan 2023 13:40:14.811,8,[8] ls-04,24,[24] circ,0.0163324285380168,1875000,24778125000
32,0,1 Jan 2023 10:00:00.000,17704,1 Jan 2023 14:55:03.841,11,[11] ls-07,2,[2] gs-canberra,1.29369511705715,12500000,221300000000
34,0,1 Jan 2023 10:00:00.000,6004,1 Jan 2023 11:40:03.603,7,[7] ls-03,24,[24] circ,0.0174835702860855,1875000,11257500000
36,0,1 Jan 2023 10:00:00.000,17775,1 Jan 2023 14:56:14.099,7,[7] ls-03,2,[2] gs-canberra,1.29728758596455,12500000,222187500000
38,0,1 Jan 2023 10:00:00.000,17777,1 Jan 2023 14:56:16.537,9,[9] ls-05,2,[2] gs-canberra,1.29426680093628,12500000,222212500000
45,0,1 Jan 2023 10:00:00.000,17643,1 Jan 2023 14:54:02.237,19,[19] ls-15,2,[2] gs-canberra,1.29673764439743,12500000,220537500000
53,0,1 Jan 2023 10:00:00.000,17797,1 Jan 2023 14:56:36.684,22,[22] ls-18,2,[2] gs-canberra,1.29784594114911,12500000,222462500000
57,0,1 Jan 2023 10:00:00.000,17778,1 Jan 2023 14:56:17.918,23,[23] ls-19,2,[2] gs-canberra,1.29689321556794,12500000,222225000000
58,0,1 Jan 2023 10:00:00.000,171,1 Jan 2023 10:02:50.668,24,[24] circ,27,[27] south0,0.0252466666794928,12500000,2137500000
60,0,1 Jan 2023 10:00:00.000,6004,1 Jan 2023 11:40:03.603,24,[24] circ,7,[7] ls-03,0.0174835702860855,12500000,75050000000
62,0,1 Jan 2023 10:00:00.000,13215,1 Jan 2023 13:40:14.811,24,[24] circ,8,[8] ls-04,0.0163324285380168,12500000,165187500000
64,0,1 Jan 2023 10:00:00.000,36437,1 Jan 2023 20:07:16.197,24,[24] circ,25,[25] north0,0.0376504870700281,12500000,455462500000
66,0,1 Jan 2023 10:00:00.000,17562,1 Jan 2023 14:52:41.914,24,[24] circ,2,[2] gs-canberra,1.28313087839356,12500000,219525000000
69,0,1 Jan 2023 10:00:00.000,36437,1 Jan 2023 20:07:16.197,25,[25] north0,24,[24] circ,0.0376504870700281,12500000,455462500000
76,0,1 Jan 2023 10:00:00.000,17433,1 Jan 2023 14:50:32.016,25,[25] north0,2,[2] gs-canberra,1.29301717096126,12500000,217912500000
94,0,1 Jan 2023 10:00:00.000,1670,1 Jan 2023 10:27:49.641,27,[27] south0,2,[2] gs-canberra,1.29617197063503,12500000,20875000000
96,0,1 Jan 2023 10:00:00.000,171,1 Jan 2023 10:02:50.668,27,[27] south0,24,[24] circ,0.0252466666794928,12500000,2137500000
122,1291,1 Jan 2023 10:21:30.070,41909,1 Jan 2023 21:38:28.041,25,[25] north0,27,[27] south0,0.0429923770787351,12500000,507725000000
123,1291,1 Jan 2023 10:21:30.070,41909,1 Jan 2023 21:38:28.041,27,[27] south0,25,[25] north0,0.0429923770787351,12500000,507725000000
130,2374,1 Jan 2023 10:39:33.788,33175,1 Jan 2023 19:12:54.472,6,[6] ls-02,25,[25] north0,0.023623117369616,1875000,57751875000
131,2374,1 Jan 2023 10:39:33.788,33175,1 Jan 2023 19:12:54.472,25,[25] north0,6,[6] ls-02,0.023623117369616,12500000,385012500000
134,2769,1 Jan 2023 10:46:08.209,20644,1 Jan 2023 15:44:03.526,11,[11] ls-07,24,[24] circ,0.0166735711978352,1875000,33515625000
135,2769,1 Jan 2023 10:46:08.209,20644,1 Jan 2023 15:44:03.526,24,[24] circ,11,[11] ls-07,0.0166735711978352,12500000,223437500000
136,2977,1 Jan 2023 10:49:36.715,35873,1 Jan 2023 19:57:52.416,17,[17] ls-13,27,[27] south0,0.0231779528737179,1875000,61680000000
137,2977,1 Jan 2023 10:49:36.715,35873,1 Jan 2023 19:57:52.416,27,[27] south0,17,[17] ls-13,0.0231779528737179,12500000,411200000000
140,3935,1 Jan 2023 11:05:34.526,36538,1 Jan 2023 20:08:57.780,21,[21] ls-17,27,[27] south0,0.0243069343253606,1875000,61130625000
141,3935,1 Jan 2023 11:05:34.526,36538,1 Jan 2023 20:08:57.780,27,[27] south0,21,[21] ls-17,0.0243069343253606,12500000,407537500000
142,3977,1 Jan 2023 11:06:16.926,36074,1 Jan 2023 20:01:13.097,18,[18] ls-14,25,[25] north0,0.0247419021618357,1875000,60181875000
143,3977,1 Jan 2023 11:06:16.926,36074,1 Jan 2023 20:01:13.097,25,[25] north0,18,[18] ls-14,0.0247419021618357,12500000,401212500000
144,4394,1 Jan 2023 11:13:13.011,37555,1 Jan 2023 20:25:54.642,8,[8] ls-04,25,[25] north0,0.024434552802996,1875000,62176875000
